Data Source name,Date,Currency,Sales Channel,Transaction Timestamp,Order Created At,Order Updated At,Order ID,Order Name,Country Funnel,Geo Location Segment,Billing Country,Billing Province,Billing City,Order Tags,Product ID,Product Title,Product Tags,Product Type,Variant Title,Gross Sales (INR),Net Sales (INR),Total Sales (INR),Orders,Returns (INR),Return Rate,Items Sold,Items Returned,Average Order Value (INR),New Customer Orders,Returning Customer Orders,Average Items Per Order,Discounts (INR),Row Count,Shopify Traffic Source,SKU,Customer Sale Type,Customer ID,Shipping Country,Month
XYZ Luxury,2026-08-16,INR,XYZ Luxury - magic checkout,2026-08-16T16:19:08Z,2026-08-16T16:19:08Z,2026-08-16T16:19:09Z,7626050000000.0,#4707,India,India,India,Karnataka,Bengaluru,"card, Magic",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9843650000000.0,India,2026-08
XYZ Luxury,2026-08-16,INR,XYZ Luxury - magic checkout,2026-08-16T16:48:17Z,2026-08-16T16:48:17Z,2026-08-16T16:48:18Z,7626130000000.0,#4708,India,India,India,Karnataka,Bengaluru,"Magic, razorpay_partial_cod, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9843640000000.0,India,2026-08
XYZ Luxury,2026-08-16,INR,XYZ Luxury - magic checkout,2026-08-16T16:55:57Z,2026-08-16T16:55:57Z,2026-08-16T16:55:58Z,7626150000000.0,#4709,India,India,India,Uttar Pradesh,Ghaziabad,"Magic, razorpay_partial_cod, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9843730000000.0,India,2026-08
XYZ Luxury,2026-08-16,INR,XYZ Luxury - magic checkout,2026-08-16T17:28:53Z,2026-08-16T17:28:53Z,2026-08-16T17:28:54Z,7626250000000.0,#4710,India,India,India,Punjab,Bathinda,"card, Magic, razorpay_partial_cod",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9843470000000.0,India,2026-08
XYZ Luxury,2026-08-17,INR,XYZ Luxury - magic checkout,2026-08-17T03:38:26Z,2026-08-17T03:38:26Z,2026-08-20T05:10:40Z,7627510000000.0,#4712,India,India,India,Punjab,Chandighar,"Magic, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9845090000000.0,India,2026-08
XYZ Luxury,2026-08-17,INR,XYZ Luxury - magic checkout,2026-08-17T04:30:11Z,2026-08-17T04:30:11Z,2026-08-20T05:15:46Z,7627640000000.0,#4713,India,India,India,Uttar Pradesh,Lucknow,"Magic, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9845160000000.0,India,2026-08
XYZ Luxury,2026-08-17,INR,XYZ Luxury - magic checkout,2026-08-17T05:26:55Z,2026-08-17T05:26:55Z,2026-08-20T05:19:15Z,7627790000000.0,#4714,India,India,India,Punjab,PATIALA,"Magic, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9845240000000.0,India,2026-08
XYZ Luxury,2026-08-17,INR,XYZ Luxury - magic checkout,2026-08-17T08:37:35Z,2026-08-17T08:37:35Z,2026-08-20T05:21:39Z,7628020000000.0,#4715,India,India,India,Himachal Pradesh,Kangra,"Magic, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9842880000000.0,India,2026-08
XYZ Luxury,2026-08-17,INR,XYZ Luxury - magic checkout,2026-08-17T08:58:13Z,2026-08-17T08:58:13Z,2026-08-20T05:24:36Z,7628040000000.0,#4716,India,India,India,Punjab,Rupnagar,"card, Magic",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9845580000000.0,India,2026-08
XYZ Luxury,2026-08-17,INR,XYZ Luxury - magic checkout,2026-08-17T09:18:59Z,2026-08-17T09:18:59Z,2026-08-20T05:27:00Z,7628070000000.0,#4717,India,India,India,Maharashtra,Mumbai,"Magic, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9845610000000.0,India,2026-08
XYZ Luxury,2026-08-17,INR,XYZ Luxury - magic checkout,2026-08-17T10:16:23Z,2026-08-17T10:16:23Z,2026-08-19T05:15:28Z,7628130000000.0,#4718,India,India,India,Haryana,Gurugram,"Magic, razorpay_partial_cod, wallet",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9833490000000.0,India,2026-08
XYZ Luxury,2026-08-17,INR,XYZ Luxury - magic checkout,2026-08-17T13:56:57Z,2026-08-17T13:56:57Z,2026-08-19T05:07:00Z,7628470000000.0,#4719,India,India,India,Uttar Pradesh,Lucknow,"Magic, razorpay_partial_cod, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9846130000000.0,India,2026-08
XYZ Luxury,2026-08-17,INR,XYZ Luxury - magic checkout,2026-08-17T14:11:33Z,2026-08-17T14:11:33Z,2026-08-20T05:29:32Z,7628500000000.0,#4720,India,India,India,Maharashtra,Thane,"Magic, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9846170000000.0,India,2026-08
XYZ Luxury,2026-08-17,INR,XYZ Luxury - magic checkout,2026-08-17T15:51:29Z,2026-08-17T15:51:29Z,2026-08-17T15:51:30Z,7628760000000.0,#4722,India,India,India,Punjab,Jagraon dictric ludhiana,"Magic, razorpay_partial_cod, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9846390000000.0,India,2026-08
XYZ Luxury,2026-08-17,INR,XYZ Luxury - magic checkout,2026-08-17T17:09:37Z,2026-08-17T17:09:37Z,2026-08-20T05:32:25Z,7628940000000.0,#4723,India,India,India,Karnataka,Bengaluru,"card, Magic",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9846550000000.0,India,2026-08
XYZ Luxury,2026-08-18,INR,XYZ Luxury - magic checkout,2026-08-18T01:52:08Z,2026-08-18T01:52:08Z,2026-08-20T05:39:42Z,7630090000000.0,#4725,India,India,India,Haryana,Panchkula,"Magic, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9847750000000.0,India,2026-08
XYZ Luxury,2026-08-18,INR,XYZ Luxury - magic checkout,2026-08-18T03:49:29Z,2026-08-18T03:49:29Z,2026-08-18T03:49:30Z,7630330000000.0,#4726,India,India,India,Punjab,Tarn Taran,"Magic, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9847950000000.0,India,2026-08
XYZ Luxury,2026-08-18,INR,XYZ Luxury - magic checkout,2026-08-18T04:23:04Z,2026-08-18T04:23:04Z,2026-08-18T04:23:05Z,7630410000000.0,#4728,India,India,India,Maharashtra,Mumbai,"Magic, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9848020000000.0,India,2026-08
XYZ Luxury,2026-08-18,INR,XYZ Luxury - magic checkout,2026-08-18T04:23:25Z,2026-08-18T04:23:25Z,2026-08-18T04:23:25Z,7630420000000.0,#4729,India,India,India,Karnataka,BANGALORE,"card, Magic",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9848020000000.0,India,2026-08
XYZ Luxury,2026-08-18,INR,XYZ Luxury - magic checkout,2026-08-18T07:50:58Z,2026-08-18T07:50:58Z,2026-08-18T07:50:59Z,7630760000000.0,#4730,India,India,India,Maharashtra,Mumbai,"Magic, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9848270000000.0,India,2026-08
XYZ Luxury,2026-08-18,INR,XYZ Luxury - magic checkout,2026-08-18T08:19:26Z,2026-08-18T08:19:26Z,2026-08-18T17:48:56Z,7630800000000.0,#4731,India,India,India,Punjab,Chandighar,"Magic, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9848300000000.0,India,2026-08
XYZ Luxury,2026-08-18,INR,XYZ Luxury - magic checkout,2026-08-18T08:27:22Z,2026-08-18T08:27:22Z,2026-08-18T08:37:57Z,7630810000000.0,#4732,India,India,India,Jammu and Kashmir,Jammu,"Magic, razorpay_partial_cod, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9848300000000.0,India,2026-08
XYZ Luxury,2026-08-18,INR,XYZ Luxury - magic checkout,2026-08-18T10:06:28Z,2026-08-18T10:06:28Z,2026-08-18T10:06:29Z,7630940000000.0,#4733,India,India,India,West Bengal,South Parganas,"Magic, razorpay_partial_cod, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9759200000000.0,India,2026-08
XYZ Luxury,2026-08-18,INR,XYZ Luxury - magic checkout,2026-08-18T11:00:54Z,2026-08-18T11:00:54Z,2026-08-18T11:00:54Z,7631020000000.0,#4735,India,India,India,Maharashtra,Pimpri-Chinchwad,"Magic, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9568700000000.0,India,2026-08
XYZ Luxury,2026-08-18,INR,XYZ Luxury - magic checkout,2026-08-18T11:41:39Z,2026-08-18T11:41:39Z,2026-08-18T11:41:41Z,7631080000000.0,#4736,India,India,India,Karnataka,Udupi,"Magic, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9848550000000.0,India,2026-08
XYZ Luxury,2026-08-18,INR,XYZ Luxury - magic checkout,2026-08-18T12:43:52Z,2026-08-18T12:43:52Z,2026-08-18T12:43:52Z,7631190000000.0,#4737,India,India,India,Punjab,Chandighar,"Magic, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9848640000000.0,India,2026-08
XYZ Luxury,2026-08-18,INR,XYZ Luxury - magic checkout,2026-08-18T12:50:08Z,2026-08-18T12:50:08Z,2026-08-18T12:50:09Z,7631200000000.0,#4738,India,India,India,Punjab,Zirakpur,"Magic, razorpay_partial_cod, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9848650000000.0,India,2026-08
XYZ Luxury,2026-08-18,INR,XYZ Luxury - magic checkout,2026-08-18T14:50:35Z,2026-08-18T14:50:35Z,2026-08-18T14:50:35Z,7631430000000.0,#4739,India,India,India,Delhi,new delhi,"card, Magic",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9803590000000.0,India,2026-08
XYZ Luxury,2026-08-18,INR,XYZ Luxury - magic checkout,2026-08-18T15:35:52Z,2026-08-18T15:35:52Z,2026-08-18T15:35:53Z,7631540000000.0,#4740,India,India,India,Haryana,Yamuna Nagar,"Magic, razorpay_partial_cod, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9848600000000.0,India,2026-08
XYZ Luxury,2026-08-18,INR,XYZ Luxury - magic checkout,2026-08-18T17:15:19Z,2026-08-18T17:15:19Z,2026-08-18T17:15:20Z,7631780000000.0,#4741,India,India,India,Haryana,GURGAON,"Magic, razorpay_partial_cod, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9186410000000.0,India,2026-08
XYZ Luxury,2026-08-19,INR,XYZ Luxury - magic checkout,2026-08-18T21:39:25Z,2026-08-18T21:39:25Z,2026-08-18T21:39:26Z,7632280000000.0,#4742,India,India,India,Punjab,Sangrur,"card, Magic",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9849460000000.0,India,2026-08
XYZ Luxury,2026-08-19,INR,XYZ Luxury - magic checkout,2026-08-19T01:17:03Z,2026-08-19T01:17:03Z,2026-08-19T01:17:04Z,7632580000000.0,#4743,India,India,India,Uttarakhand,DEHRADUN,"Magic, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9849740000000.0,India,2026-08
XYZ Luxury,2026-08-19,INR,XYZ Luxury - magic checkout,2026-08-19T02:06:07Z,2026-08-19T02:06:07Z,2026-08-19T02:06:08Z,7632650000000.0,#4744,India,India,India,Tamil Nadu,Namakkal,"Magic, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9849730000000.0,India,2026-08
XYZ Luxury,2026-08-19,INR,XYZ Luxury - magic checkout,2026-08-19T02:55:15Z,2026-08-19T02:55:15Z,2026-08-19T02:55:16Z,7632730000000.0,#4745,India,India,India,Telangana,Hyderabad,"Magic, razorpay_partial_cod, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9849870000000.0,India,2026-08
XYZ Luxury,2026-08-19,INR,XYZ Luxury - magic checkout,2026-08-19T05:33:56Z,2026-08-19T05:33:56Z,2026-08-19T05:33:57Z,7633040000000.0,#4746,India,India,India,Gujarat,Ahmedabad,"Magic, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9850090000000.0,India,2026-08
XYZ Luxury,2026-08-19,INR,XYZ Luxury - magic checkout,2026-08-19T05:45:05Z,2026-08-19T05:45:05Z,2026-08-19T05:45:05Z,7633050000000.0,#4747,India,India,India,Himachal Pradesh,SHIMLA,"card, Magic",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9850100000000.0,India,2026-08
XYZ Luxury,2026-08-19,INR,XYZ Luxury - magic checkout,2026-08-19T06:39:32Z,2026-08-19T06:39:32Z,2026-08-19T06:39:33Z,7633130000000.0,#4749,India,India,India,Haryana,Gurugram,"Magic, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9850180000000.0,India,2026-08
XYZ Luxury,2026-08-19,INR,XYZ Luxury - magic checkout,2026-08-19T12:49:33Z,2026-08-19T12:49:33Z,2026-08-19T12:49:34Z,7633630000000.0,#4751,India,India,India,West Bengal,Kolkata,"Magic, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9850620000000.0,India,2026-08
XYZ Luxury,2026-08-19,INR,XYZ Luxury - magic checkout,2026-08-19T14:59:22Z,2026-08-19T14:59:22Z,2026-08-19T14:59:23Z,7633890000000.0,#4753,India,India,India,Delhi,West Delhi,"card, Magic",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9850790000000.0,India,2026-08
XYZ Luxury,2026-08-19,INR,XYZ Luxury - magic checkout,2026-08-19T16:17:17Z,2026-08-19T16:17:17Z,2026-08-19T16:17:18Z,7634120000000.0,#4754,India,India,India,Uttar Pradesh,Allahabad,"Magic, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9850780000000.0,India,2026-08
XYZ Luxury,2026-08-20,INR,XYZ Luxury - magic checkout,2026-08-20T05:59:53Z,2026-08-20T05:59:53Z,2026-08-20T05:59:54Z,7635610000000.0,#4757,India,India,India,Maharashtra,Mumbai,"card, Magic",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9852830000000.0,India,2026-08
XYZ Luxury,2026-08-20,INR,XYZ Luxury - magic checkout,2026-08-20T07:37:13Z,2026-08-20T07:37:13Z,2026-08-20T07:37:14Z,7635730000000.0,#4760,India,India,India,Delhi,New Delhi,"Magic, razorpay_partial_cod, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9850060000000.0,India,2026-08
XYZ Luxury,2026-08-20,INR,XYZ Luxury - magic checkout,2026-08-20T08:23:04Z,2026-08-20T08:23:04Z,2026-08-20T08:23:05Z,7635780000000.0,#4761,India,India,India,Punjab,Gurdaspur,"Additional Notes, Magic, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9853010000000.0,India,2026-08
XYZ Luxury,2026-08-20,INR,XYZ Luxury - magic checkout,2026-08-20T15:02:51Z,2026-08-20T15:02:51Z,2026-08-20T15:02:53Z,7636440000000.0,#4765,India,India,India,Uttar Pradesh,Gautam Buddha Nagar,"card, Magic",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9853540000000.0,India,2026-08
XYZ Luxury,2026-08-20,INR,XYZ Luxury - magic checkout,2026-08-20T16:58:30Z,2026-08-20T16:58:30Z,2026-08-20T16:58:30Z,7636740000000.0,#4767,India,India,India,Punjab,Mohadi,"Magic, razorpay_partial_cod, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9850090000000.0,India,2026-08
XYZ Luxury,2026-08-21,INR,XYZ Luxury - magic checkout,2026-08-20T19:00:09Z,2026-08-20T19:00:09Z,2026-08-20T19:00:10Z,7637030000000.0,#4768,India,India,India,Delhi,North Delhi,"Magic, razorpay_partial_cod, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9854000000000.0,India,2026-08
XYZ Luxury,2026-08-21,INR,XYZ Luxury - magic checkout,2026-08-21T03:31:25Z,2026-08-21T03:31:25Z,2026-08-21T03:31:26Z,7637840000000.0,#4771,India,India,India,Maharashtra,Mumbai,"Magic, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9854680000000.0,India,2026-08
XYZ Luxury,2026-08-21,INR,XYZ Luxury - magic checkout,2026-08-21T08:06:25Z,2026-08-21T08:06:25Z,2026-08-24T11:40:27Z,7638300000000.0,#4772,India,India,India,Delhi,South Delhi,"card, Magic",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9799760000000.0,India,2026-08
XYZ Luxury,2026-08-21,INR,XYZ Luxury - magic checkout,2026-08-21T08:11:59Z,2026-08-21T08:11:59Z,2026-08-21T08:12:00Z,7638310000000.0,#4773,India,India,India,Haryana,Gurgaon,"Magic, razorpay_partial_cod, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9854990000000.0,India,2026-08
XYZ Luxury,2026-08-21,INR,XYZ Luxury - magic checkout,2026-08-21T08:56:15Z,2026-08-21T08:56:15Z,2026-08-21T08:56:15Z,7638360000000.0,#4774,India,India,India,Jammu and Kashmir,Kishtwar,"Magic, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9855050000000.0,India,2026-08
XYZ Luxury,2026-08-21,INR,XYZ Luxury - magic checkout,2026-08-21T09:41:44Z,2026-08-21T09:41:44Z,2026-08-21T09:41:45Z,7638420000000.0,#4775,India,India,India,Telangana,Secunderabad,"card, Magic",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9855100000000.0,India,2026-08
XYZ Luxury,2026-08-21,INR,XYZ Luxury - magic checkout,2026-08-21T10:22:02Z,2026-08-21T10:22:02Z,2026-08-21T10:22:03Z,7638480000000.0,#4776,India,India,India,Haryana,Gurugram,"Magic, razorpay_partial_cod, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9855150000000.0,India,2026-08
XYZ Luxury,2026-08-21,INR,XYZ Luxury - magic checkout,2026-08-21T13:09:29Z,2026-08-21T13:09:29Z,2026-08-21T13:09:30Z,7638780000000.0,#4778,India,India,India,Maharashtra,Navi Mumbai,"Magic, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,8342800000000.0,India,2026-08
XYZ Luxury,2026-08-21,INR,XYZ Luxury - magic checkout,2026-08-21T15:43:38Z,2026-08-21T15:43:38Z,2026-08-21T15:43:38Z,7639150000000.0,#4779,India,India,India,Goa,North Goa,"Magic, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9854910000000.0,India,2026-08
XYZ Luxury,2026-08-21,INR,XYZ Luxury - magic checkout,2026-08-21T15:56:29Z,2026-08-21T15:56:29Z,2026-08-21T15:56:30Z,7639180000000.0,#4780,India,India,India,Delhi,Central Delhi,"Additional Notes, GSTIN, Magic, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,8835490000000.0,India,2026-08
XYZ Luxury,2026-08-21,INR,XYZ Luxury - magic checkout,2026-08-21T17:29:57Z,2026-08-21T17:29:57Z,2026-08-21T17:29:58Z,7640050000000.0,#4783,India,India,India,Haryana,Gurgaon,"Magic, razorpay_partial_cod, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9856520000000.0,India,2026-08
XYZ Luxury,2026-08-22,INR,XYZ Luxury - magic checkout,2026-08-22T01:49:55Z,2026-08-22T01:49:55Z,2026-08-22T01:49:56Z,7641030000000.0,#4785,India,India,India,Haryana,Rohtak,"Magic, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9857680000000.0,India,2026-08
XYZ Luxury,2026-08-22,INR,XYZ Luxury - magic checkout,2026-08-22T03:59:15Z,2026-08-22T03:59:15Z,2026-08-22T03:59:16Z,7641260000000.0,#4786,India,India,India,Punjab,Fazilka,"card, Magic",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9692130000000.0,India,2026-08
XYZ Luxury,2026-08-22,INR,XYZ Luxury - magic checkout,2026-08-22T07:02:12Z,2026-08-22T07:02:12Z,2026-08-22T07:02:13Z,7641610000000.0,#4788,India,India,India,Rajasthan,Jaipur,"Magic, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9858100000000.0,India,2026-08
XYZ Luxury,2026-08-22,INR,XYZ Luxury - magic checkout,2026-08-22T14:37:01Z,2026-08-22T14:37:01Z,2026-08-22T14:37:02Z,7642390000000.0,#4792,India,India,India,Karnataka,Bengaluru,"Magic, razorpay_partial_cod, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9856610000000.0,India,2026-08
XYZ Luxury,2026-08-23,INR,XYZ Luxury - magic checkout,2026-08-22T19:02:01Z,2026-08-22T19:02:01Z,2026-08-22T19:02:02Z,7643160000000.0,#4795,India,India,India,Chandigarh,Chandigarh,"card, Magic",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9859290000000.0,India,2026-08
XYZ Luxury,2026-08-23,INR,XYZ Luxury - magic checkout,2026-08-23T01:28:14Z,2026-08-23T01:28:14Z,2026-08-23T01:28:15Z,7643940000000.0,#4797,India,India,India,Maharashtra,Mumbai,"card, Magic",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9762630000000.0,India,2026-08
XYZ Luxury,2026-08-23,INR,XYZ Luxury - magic checkout,2026-08-23T04:32:42Z,2026-08-23T04:32:42Z,2026-08-23T04:32:43Z,7644310000000.0,#4798,India,India,India,Maharashtra,Mumbai,"card, Magic",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9837710000000.0,India,2026-08
XYZ Luxury,2026-08-23,INR,XYZ Luxury - magic checkout,2026-08-23T04:57:40Z,2026-08-23T04:57:40Z,2026-08-23T04:57:41Z,7644380000000.0,#4799,India,India,India,Uttarakhand,Haldwani,"Magic, razorpay_partial_cod, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9860200000000.0,India,2026-08
XYZ Luxury,2026-08-23,INR,XYZ Luxury - magic checkout,2026-08-23T06:19:24Z,2026-08-23T06:19:24Z,2026-08-26T11:17:08Z,7644530000000.0,#4801,India,India,India,Punjab,Jalandhar,"Magic, razorpay_partial_cod, upi",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9860320000000.0,India,2026-08
XYZ Luxury,2026-08-23,INR,XYZ Luxury - magic checkout,2026-08-23T06:48:29Z,2026-08-23T06:48:29Z,2026-08-23T06:48:30Z,7644570000000.0,#4802,India,India,India,Gujarat,Ahmedabad,"card, Magic",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9789720000000.0,India,2026-08
XYZ Luxury,2026-08-23,INR,XYZ Luxury - magic checkout,2026-08-23T08:45:23Z,2026-08-23T08:45:23Z,2026-08-23T08:45:24Z,7644770000000.0,#4805,India,India,India,West Bengal,South Parganas,"card, Magic",,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Untagged,,First-time,9860510000000.0,India,2026-08
