Date,Month,Campaign,Country,Spend,Revenue,Conversions,Clicks,Impressions,Platform,ROAS
2026-05-26,2026-05,Growify | TOF | Sale | US,US,1239.44,33917.8,1.0,11.0,317,Meta,27.365423094300652
2026-05-26,2026-05,Growify | TOF | Sales | India + INTL | Pre- Buzz,CA,399.94000000000005,0.0,0.0,20.0,309,Meta,0.0
2026-05-26,2026-05,Growify | TOF | Sales | India + INTL | Pre- Buzz,GB,501.36,0.0,0.0,22.0,314,Meta,0.0
2026-05-26,2026-05,Growify | TOF | Sales | India + INTL | Pre- Buzz,IN,508.34000000000003,0.0,0.0,65.0,797,Meta,0.0
2026-05-26,2026-05,Growify | TOF | Sales | India + INTL | Pre- Buzz,US,472.88,0.0,0.0,9.0,206,Meta,0.0
2026-05-26,2026-05,Growify | TOF | Sales | India | Open,IN,1955.14,0.0,0.0,2875.0,59683,Meta,0.0
2026-05-26,2026-05,Growify | TOF | Traffic | India + INTL | Pre- Buzz,CA,645.11,0.0,0.0,46.0,1266,Meta,0.0
2026-05-26,2026-05,Growify | TOF | Traffic | India + INTL | Pre- Buzz,GB,319.71,0.0,0.0,36.0,426,Meta,0.0
2026-05-26,2026-05,Growify | TOF | Traffic | India + INTL | Pre- Buzz,IN,708.4300000000001,0.0,0.0,146.0,14181,Meta,0.0
2026-05-26,2026-05,Growify | TOF | Traffic | India + INTL | Pre- Buzz,US,311.46000000000004,0.0,0.0,18.0,294,Meta,0.0
2026-05-27,2026-05,Conv | Tof | Multicategory | INT | Direct | Growify,CA,808.53,0.0,0.0,42.0,919,Meta,0.0
2026-05-27,2026-05,Conv | Tof | Multicategory | INT | Direct | Growify,GB,575.69,0.0,0.0,20.0,290,Meta,0.0
2026-05-27,2026-05,Conv | Tof | Multicategory | INT | Direct | Growify,US,1732.0,0.0,0.0,43.0,605,Meta,0.0
2026-05-27,2026-05,Growify | MOF & BOF | Sale | India +intl,CA,120.89749499999999,0.0,0.0,17.0,592,Meta,0.0
2026-05-27,2026-05,Growify | MOF & BOF | Sale | India +intl,IN,4477.555405,17556.0,2.0,1768.0,34365,Meta,3.920889506000429
2026-05-27,2026-05,Growify | MOF & BOF | Sale | India +intl,US,307.4771,0.0,0.0,25.0,252,Meta,0.0
2026-05-27,2026-05,Growify | MOF & BOF | Sale | India +intl,unknown,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-05-27,2026-05,Growify | TOF | Awareness| India + INTL | Pre- Buzz,CA,0.01,0.0,0.0,0.0,1,Meta,0.0
2026-05-27,2026-05,Growify | TOF | Awareness| India + INTL | Pre- Buzz,IN,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-05-27,2026-05,Growify | TOF | Sale | India,IN,3096.52,0.0,0.0,435.0,14035,Meta,0.0
2026-05-27,2026-05,Growify | TOF | Sale | US,CA,893.1800000000001,17945.98,1.0,62.0,989,Meta,20.092232248818824
2026-05-27,2026-05,Growify | TOF | Sale | US,GB,220.7,0.0,0.0,12.0,180,Meta,0.0
2026-05-27,2026-05,Growify | TOF | Sale | US,US,1184.1999999999998,0.0,0.0,25.0,435,Meta,0.0
2026-05-27,2026-05,Growify | TOF | Sale | US,unknown,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-05-27,2026-05,Growify | TOF | Sales | India + INTL | Pre- Buzz,CA,95.6,0.0,0.0,3.0,69,Meta,0.0
2026-05-27,2026-05,Growify | TOF | Sales | India + INTL | Pre- Buzz,GB,112.38,0.0,0.0,8.0,75,Meta,0.0
2026-05-27,2026-05,Growify | TOF | Sales | India + INTL | Pre- Buzz,IN,242.15,0.0,0.0,34.0,409,Meta,0.0
2026-05-27,2026-05,Growify | TOF | Sales | India + INTL | Pre- Buzz,US,87.11,0.0,0.0,2.0,47,Meta,0.0
2026-05-27,2026-05,Growify | TOF | Sales | India | Open,IN,1740.54,12870.0,1.0,294.0,6707,Meta,7.394256954738185
2026-05-27,2026-05,Growify | TOF | Traffic | India + INTL | Pre- Buzz,IN,0.01,0.0,0.0,0.0,3,Meta,0.0
2026-05-28,2026-05,Conv | Tof | Multi Category | Ind | Direct | Growify |,IN,1126.2,15576.0,2.0,134.0,4388,Meta,13.830580713905167
2026-05-28,2026-05,Conv | Tof | Multicategory | CA | Direct | Growify,CA,1375.132943,0.0,0.0,52.0,1312,Meta,0.0
2026-05-28,2026-05,Conv | Tof | Multicategory | CA | Direct | Growify,US,15.467057,0.0,0.0,0.0,10,Meta,0.0
2026-05-28,2026-05,Conv | Tof | Multicategory | INT | Direct | Growify,CA,3755.4700000000003,0.0,0.0,155.0,3091,Meta,0.0
2026-05-28,2026-05,Conv | Tof | Multicategory | INT | Direct | Growify,GB,537.7,0.0,0.0,13.0,283,Meta,0.0
2026-05-28,2026-05,Conv | Tof | Multicategory | INT | Direct | Growify,US,2400.7,21450.0,1.0,39.0,791,Meta,8.934893989253135
2026-05-28,2026-05,Conv | Tof | Multicategory | US | Direct | Growify,US,1548.71,0.0,0.0,16.0,616,Meta,0.0
2026-05-28,2026-05,Growify | MOF & BOF | Sale | India +intl,CA,581.269972,117756.38,2.0,40.0,925,Meta,202.58466060930462
2026-05-28,2026-05,Growify | MOF & BOF | Sale | India +intl,IN,2803.260594,39442.92,4.0,349.0,8505,Meta,14.070372224552449
2026-05-28,2026-05,Growify | MOF & BOF | Sale | India +intl,US,1836.469435,0.0,0.0,56.0,746,Meta,0.0
2026-05-28,2026-05,Growify | TOF | Sale | India,IN,3034.16,28510.02,2.0,205.0,7393,Meta,9.39634692962797
2026-05-28,2026-05,Growify | TOF | Sale | US,CA,1202.32,10560.0,1.0,44.0,988,Meta,8.78301949564176
2026-05-28,2026-05,Growify | TOF | Sale | US,GB,285.4,0.0,0.0,11.0,134,Meta,0.0
2026-05-28,2026-05,Growify | TOF | Sale | US,US,1723.3200000000002,0.0,0.0,30.0,507,Meta,0.0
2026-05-28,2026-05,Growify | TOF | Sales | India + INTL | Pre- Buzz,CA,521.61,0.0,0.0,32.0,526,Meta,0.0
2026-05-28,2026-05,Growify | TOF | Sales | India + INTL | Pre- Buzz,GB,344.96,0.0,0.0,6.0,155,Meta,0.0
2026-05-28,2026-05,Growify | TOF | Sales | India + INTL | Pre- Buzz,IN,233.21,0.0,0.0,35.0,423,Meta,0.0
2026-05-28,2026-05,Growify | TOF | Sales | India + INTL | Pre- Buzz,US,452.879999,0.0,0.0,12.0,209,Meta,0.0
2026-05-28,2026-05,Growify | TOF | Sales | India | Open,IN,2529.29,45540.0,2.0,310.0,9100,Meta,18.005052801379044
2026-05-28,2026-05,Growify | TOF | Sales | India | Open,unknown,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-05-28,2026-05,Growify | TOF | Sales | United Kingdom | EOSS,GB,1160.1599999999999,0.0,0.0,36.0,861,Meta,0.0
2026-05-29,2026-05,Conv | Tof | Multi Category | Ind | Direct | Growify |,IN,3879.3500000000004,3366.0,1.0,219.0,8018,Meta,0.8676711304728885
2026-05-29,2026-05,Conv | Tof | Multicategory | CA | Direct | Growify,CA,3665.6155740000004,0.0,0.0,112.0,3227,Meta,0.0
2026-05-29,2026-05,Conv | Tof | Multicategory | CA | Direct | Growify,US,31.394426,0.0,0.0,2.0,37,Meta,0.0
2026-05-29,2026-05,Conv | Tof | Multicategory | CA | Direct | Growify,unknown,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-05-29,2026-05,Conv | Tof | Multicategory | INT | Direct | Growify,CA,3983.21,13027.0,1.0,93.0,2239,Meta,3.2704778306943396
2026-05-29,2026-05,Conv | Tof | Multicategory | INT | Direct | Growify,GB,398.75,0.0,0.0,11.0,245,Meta,0.0
2026-05-29,2026-05,Conv | Tof | Multicategory | INT | Direct | Growify,US,2497.89,0.0,0.0,39.0,719,Meta,0.0
2026-05-29,2026-05,Conv | Tof | Multicategory | US | Direct | Growify,US,3688.59,0.0,0.0,64.0,1603,Meta,0.0
2026-05-29,2026-05,Growify | MOF & BOF | Sale | India +intl,CA,2714.33,0.0,0.0,77.0,2280,Meta,0.0
2026-05-29,2026-05,Growify | MOF & BOF | Sale | India +intl,IN,2989.16,3960.0,1.0,355.0,12923,Meta,1.3247868966532403
2026-05-29,2026-05,Growify | MOF & BOF | Sale | India +intl,US,2297.48,0.0,0.0,53.0,762,Meta,0.0
2026-05-29,2026-05,Growify | TOF | Sale | India,IN,2777.95,0.0,0.0,147.0,6228,Meta,0.0
2026-05-29,2026-05,Growify | TOF | Sale | US,CA,956.63,20613.7,1.0,25.0,683,Meta,21.548247493806382
2026-05-29,2026-05,Growify | TOF | Sale | US,GB,243.94,0.0,0.0,7.0,132,Meta,0.0
2026-05-29,2026-05,Growify | TOF | Sale | US,US,1805.93,0.0,0.0,49.0,582,Meta,0.0
2026-05-29,2026-05,Growify | TOF | Sales | India | Open,IN,2616.38,112116.18,6.0,242.0,6756,Meta,42.85164234553084
2026-05-29,2026-05,Growify | TOF | Sales | United Kingdom | EOSS,GB,3829.23,0.0,0.0,110.0,2202,Meta,0.0
2026-05-30,2026-05,Conv | Tof | Multi Category | Ind | Direct | Growify |,IN,6059.219999999999,17127.0,2.0,1190.0,18612,Meta,2.826601443750186
2026-05-30,2026-05,Conv | Tof | Multicategory | CA | Direct | Growify,CA,7089.809998,0.0,0.0,237.0,6279,Meta,0.0
2026-05-30,2026-05,Conv | Tof | Multicategory | CA | Direct | Growify,US,50.190000000000005,0.0,0.0,3.0,45,Meta,0.0
2026-05-30,2026-05,Conv | Tof | Multicategory | CA | Direct | Growify,unknown,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-05-30,2026-05,Conv | Tof | Multicategory | INT | Direct | Growify,CA,3291.96,107580.0,1.0,68.0,1832,Meta,32.67961943644516
2026-05-30,2026-05,Conv | Tof | Multicategory | INT | Direct | Growify,GB,591.0899989999999,0.0,0.0,16.0,243,Meta,0.0
2026-05-30,2026-05,Conv | Tof | Multicategory | INT | Direct | Growify,US,2475.87,0.0,0.0,31.0,845,Meta,0.0
2026-05-30,2026-05,Conv | Tof | Multicategory | US | Direct | Growify,US,7075.1900000000005,0.0,0.0,199.0,2846,Meta,0.0
2026-05-30,2026-05,Growify | MOF & BOF | Sale | India +intl,CA,2336.86,0.0,0.0,100.0,2546,Meta,0.0
2026-05-30,2026-05,Growify | MOF & BOF | Sale | India +intl,IN,2581.79,20460.0,2.0,306.0,13053,Meta,7.924734389706367
2026-05-30,2026-05,Growify | MOF & BOF | Sale | India +intl,US,1506.13,0.0,0.0,37.0,563,Meta,0.0
2026-05-30,2026-05,Growify | MOF & BOF | Sale | India +intl,unknown,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-05-30,2026-05,Growify | TOF | Sale | India,IN,1929.03,6534.0,1.0,113.0,4199,Meta,3.3871946003950173
2026-05-30,2026-05,Growify | TOF | Sale | US,CA,721.59,0.0,0.0,14.0,465,Meta,0.0
2026-05-30,2026-05,Growify | TOF | Sale | US,GB,266.66,0.0,0.0,7.0,102,Meta,0.0
2026-05-30,2026-05,Growify | TOF | Sale | US,US,1178.09,0.0,0.0,25.0,432,Meta,0.0
2026-05-30,2026-05,Growify | TOF | Sales | India | Open,IN,2263.81,0.0,0.0,181.0,6260,Meta,0.0
2026-05-30,2026-05,Growify | TOF | Sales | United Kingdom | EOSS,GB,7192.91,0.0,0.0,214.0,4210,Meta,0.0
2026-05-31,2026-05,Conv | Tof | Multi Category | Ind | Direct | Growify |,IN,4004.6400000000003,69191.76,2.0,672.0,8957,Meta,17.27789763873906
2026-05-31,2026-05,Conv | Tof | Multicategory | CA | Direct | Growify,CA,4895.329999,12936.58,1.0,186.0,3885,Meta,2.642636962705811
2026-05-31,2026-05,Conv | Tof | Multicategory | CA | Direct | Growify,US,23.060000000000002,0.0,0.0,0.0,32,Meta,0.0
2026-05-31,2026-05,Conv | Tof | Multicategory | INT | Direct | Growify,CA,1872.19,0.0,0.0,39.0,929,Meta,0.0
2026-05-31,2026-05,Conv | Tof | Multicategory | INT | Direct | Growify,GB,295.58,0.0,0.0,6.0,101,Meta,0.0
2026-05-31,2026-05,Conv | Tof | Multicategory | INT | Direct | Growify,US,1490.68,16170.0,1.0,35.0,530,Meta,10.847398502696755
2026-05-31,2026-05,Conv | Tof | Multicategory | US | Direct | Growify,US,4992.4,0.0,0.0,124.0,1891,Meta,0.0
2026-05-31,2026-05,Growify | MOF & BOF | Sale | India +intl,CA,1977.8899999999999,0.0,0.0,73.0,2015,Meta,0.0
2026-05-31,2026-05,Growify | MOF & BOF | Sale | India +intl,IN,1679.87,0.0,0.0,191.0,8360,Meta,0.0
2026-05-31,2026-05,Growify | MOF & BOF | Sale | India +intl,US,1873.86,44476.0,1.0,45.0,674,Meta,23.734964191561804
2026-05-31,2026-05,Growify | TOF | Sale | India,IN,1717.1100000000001,9570.0,1.0,133.0,3975,Meta,5.573317958663102
2026-05-31,2026-05,Growify | TOF | Sale | US,CA,642.68,0.0,0.0,23.0,501,Meta,0.0
2026-05-31,2026-05,Growify | TOF | Sale | US,GB,335.46999999999997,0.0,0.0,17.0,158,Meta,0.0
2026-05-31,2026-05,Growify | TOF | Sale | US,US,1038.84,0.0,0.0,34.0,450,Meta,0.0
2026-05-31,2026-05,Growify | TOF | Sales | India + INTL | Pre- Buzz,IN,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-05-31,2026-05,Growify | TOF | Sales | India | Open,IN,2834.73,4620.0,1.0,438.0,7456,Meta,1.629784847234128
2026-05-31,2026-05,Growify | TOF | Sales | United Kingdom | EOSS,GB,5110.11,0.0,0.0,153.0,2993,Meta,0.0
2026-06-01,2026-06,Conv | Tof | Multi Category | Ind | Direct | Growify |,IN,4347.32,69300.0,4.0,1033.0,14377,Meta,15.940855515582015
2026-06-01,2026-06,Conv | Tof | Multi Category | Ind | Direct | Growify |,unknown,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-06-01,2026-06,Conv | Tof | Multicategory | CA | Direct | Growify,CA,3981.95,0.0,0.0,150.0,2942,Meta,0.0
2026-06-01,2026-06,Conv | Tof | Multicategory | CA | Direct | Growify,US,3.6900000000000004,0.0,0.0,0.0,7,Meta,0.0
2026-06-01,2026-06,Conv | Tof | Multicategory | INT | Direct | Growify,CA,793.78,0.0,0.0,27.0,584,Meta,0.0
2026-06-01,2026-06,Conv | Tof | Multicategory | INT | Direct | Growify,GB,323.52,0.0,0.0,6.0,186,Meta,0.0
2026-06-01,2026-06,Conv | Tof | Multicategory | INT | Direct | Growify,US,1326.86,0.0,0.0,19.0,351,Meta,0.0
2026-06-01,2026-06,Conv | Tof | Multicategory | US | Direct | Growify,US,4939.07,0.0,0.0,107.0,1648,Meta,0.0
2026-06-01,2026-06,Growify | MOF & BOF | Sale | India +intl,CA,397.98,0.0,0.0,18.0,677,Meta,0.0
2026-06-01,2026-06,Growify | MOF & BOF | Sale | India +intl,IN,1434.3700000000001,0.0,0.0,210.0,8669,Meta,0.0
2026-06-01,2026-06,Growify | MOF & BOF | Sale | India +intl,US,1210.59,0.0,0.0,16.0,337,Meta,0.0
2026-06-01,2026-06,Growify | TOF | Sale | India,IN,1440.21,0.0,0.0,86.0,4148,Meta,0.0
2026-06-01,2026-06,Growify | TOF | Sale | US,CA,437.7,0.0,0.0,8.0,424,Meta,0.0
2026-06-01,2026-06,Growify | TOF | Sale | US,GB,140.24,0.0,0.0,6.0,134,Meta,0.0
2026-06-01,2026-06,Growify | TOF | Sale | US,US,749.3599999999999,0.0,0.0,13.0,335,Meta,0.0
2026-06-01,2026-06,Growify | TOF | Sales | India | Open,IN,3188.1800000000003,0.0,0.0,1122.0,13860,Meta,0.0
2026-06-01,2026-06,Growify | TOF | Sales | United Kingdom | EOSS,GB,5082.15,28710.0,1.0,141.0,2799,Meta,5.649183908385231
2026-06-02,2026-06,Conv | Tof | Multi Category | Ind | Direct | Growify |,IN,4447.41,7590.0,1.0,806.0,11420,Meta,1.70661126363434
2026-06-02,2026-06,Conv | Tof | Multicategory | CA | Direct | Growify,CA,5587.64,103546.58,2.0,179.0,3657,Meta,18.5313620777287
2026-06-02,2026-06,Conv | Tof | Multicategory | CA | Direct | Growify,US,12.78,0.0,0.0,1.0,21,Meta,0.0
2026-06-02,2026-06,Conv | Tof | Multicategory | CA | Direct | Growify,unknown,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-06-02,2026-06,Conv | Tof | Multicategory | INT | Direct | Growify,CA,2340.28,0.0,0.0,67.0,1243,Meta,0.0
2026-06-02,2026-06,Conv | Tof | Multicategory | INT | Direct | Growify,GB,272.450646,0.0,0.0,3.0,145,Meta,0.0
2026-06-02,2026-06,Conv | Tof | Multicategory | INT | Direct | Growify,US,1958.169354,0.0,0.0,22.0,551,Meta,0.0
2026-06-02,2026-06,Conv | Tof | Multicategory | US | Direct | Growify,US,5279.23,20790.0,1.0,118.0,1675,Meta,3.9380743025024487
2026-06-02,2026-06,Growify | MOF & BOF | Sale | India +intl,CA,2505.05,0.0,0.0,81.0,2882,Meta,0.0
2026-06-02,2026-06,Growify | MOF & BOF | Sale | India +intl,IN,2206.06,0.0,0.0,255.0,12704,Meta,0.0
2026-06-02,2026-06,Growify | MOF & BOF | Sale | India +intl,US,2331.3100000000004,17031.88,1.0,40.0,814,Meta,7.3057122390415685
2026-06-02,2026-06,Growify | TOF | Sale | India,IN,2481.79,0.0,0.0,140.0,7013,Meta,0.0
2026-06-02,2026-06,Growify | TOF | Sale | US,CA,672.7700000000001,0.0,0.0,22.0,730,Meta,0.0
2026-06-02,2026-06,Growify | TOF | Sale | US,GB,451.44,31870.0,1.0,16.0,210,Meta,70.59631401736665
2026-06-02,2026-06,Growify | TOF | Sale | US,US,1327.97,0.0,0.0,27.0,639,Meta,0.0
2026-06-02,2026-06,Growify | TOF | Sales | India | Open,IN,2408.55,5610.0,1.0,695.0,8042,Meta,2.3292022171015754
2026-06-02,2026-06,Growify | TOF | Sales | United Kingdom | EOSS,GB,5625.610000000001,0.0,0.0,228.0,2936,Meta,0.0
2026-06-03,2026-06,Conv | Tof | Multi Category | Ind | Direct | Growify |,IN,4223.469999,9570.0,1.0,1156.0,16516,Meta,2.2659093120741733
2026-06-03,2026-06,Conv | Tof | Multicategory | CA | Direct | Growify,CA,5217.01,0.0,0.0,203.0,3896,Meta,0.0
2026-06-03,2026-06,Conv | Tof | Multicategory | CA | Direct | Growify,US,11.530000000000001,0.0,0.0,4.0,16,Meta,0.0
2026-06-03,2026-06,Conv | Tof | Multicategory | CA | Direct | Growify,unknown,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-06-03,2026-06,Conv | Tof | Multicategory | INT | Direct | Growify,CA,1814.04,0.0,0.0,49.0,1261,Meta,0.0
2026-06-03,2026-06,Conv | Tof | Multicategory | INT | Direct | Growify,GB,442.18,0.0,0.0,19.0,205,Meta,0.0
2026-06-03,2026-06,Conv | Tof | Multicategory | INT | Direct | Growify,US,1435.18,0.0,0.0,24.0,359,Meta,0.0
2026-06-03,2026-06,Conv | Tof | Multicategory | US | Direct | Growify,US,4087.449999,3366.0,1.0,101.0,1391,Meta,0.8234963120829604
2026-06-03,2026-06,Growify | MOF & BOF | Sale | India +intl,CA,2272.22,0.0,0.0,66.0,2768,Meta,0.0
2026-06-03,2026-06,Growify | MOF & BOF | Sale | India +intl,IN,2756.62,0.0,0.0,702.0,21592,Meta,0.0
2026-06-03,2026-06,Growify | MOF & BOF | Sale | India +intl,US,2506.72,0.0,0.0,61.0,774,Meta,0.0
2026-06-03,2026-06,Growify | TOF | Sale | India,IN,1717.93,0.0,0.0,134.0,5293,Meta,0.0
2026-06-03,2026-06,Growify | TOF | Sale | US,CA,643.5400000000001,0.0,0.0,20.0,691,Meta,0.0
2026-06-03,2026-06,Growify | TOF | Sale | US,GB,572.21,0.0,0.0,23.0,231,Meta,0.0
2026-06-03,2026-06,Growify | TOF | Sale | US,US,1204.43,0.0,0.0,24.0,554,Meta,0.0
2026-06-03,2026-06,Growify | TOF | Sales | India | Open,IN,1577.06,5940.0,1.0,579.0,6851,Meta,3.7665022256604064
2026-06-03,2026-06,Growify | TOF | Sales | United Kingdom | EOSS,GB,2692.45,0.0,0.0,95.0,1756,Meta,0.0
2026-06-04,2026-06,Conv | Tof | Multi Category | Ind | Direct | Growify |,IN,3973.73,14190.0,1.0,1632.0,23062,Meta,3.570952228762397
2026-06-04,2026-06,Conv | Tof | Multicategory | CA | Direct | Growify,CA,4693.16,9166.0,1.0,183.0,3733,Meta,1.9530550844207315
2026-06-04,2026-06,Conv | Tof | Multicategory | CA | Direct | Growify,US,16.14,0.0,0.0,0.0,9,Meta,0.0
2026-06-04,2026-06,Conv | Tof | Multicategory | INT | Direct | Growify,CA,1241.67,0.0,0.0,28.0,799,Meta,0.0
2026-06-04,2026-06,Conv | Tof | Multicategory | INT | Direct | Growify,GB,498.4,0.0,0.0,9.0,378,Meta,0.0
2026-06-04,2026-06,Conv | Tof | Multicategory | INT | Direct | Growify,US,626.87,37864.78,1.0,14.0,280,Meta,60.40292245601161
2026-06-04,2026-06,Conv | Tof | Multicategory | US | Direct | Growify,US,1762.6499999999999,18355.92,1.0,55.0,537,Meta,10.413820100416986
2026-06-04,2026-06,Growify | MOF & BOF | Sale | India +intl,CA,1804.15,20980.0,1.0,53.0,1764,Meta,11.6287448382895
2026-06-04,2026-06,Growify | MOF & BOF | Sale | India +intl,IN,3153.52,32670.0,1.0,952.0,18463,Meta,10.359851848093559
2026-06-04,2026-06,Growify | MOF & BOF | Sale | India +intl,US,1552.32,0.0,0.0,32.0,529,Meta,0.0
2026-06-04,2026-06,Growify | TOF | Sale | India,IN,1359.26,0.0,0.0,80.0,3902,Meta,0.0
2026-06-04,2026-06,Growify | TOF | Sale | US,CA,394.8,0.0,0.0,9.0,455,Meta,0.0
2026-06-04,2026-06,Growify | TOF | Sale | US,GB,283.96999999999997,0.0,0.0,8.0,208,Meta,0.0
2026-06-04,2026-06,Growify | TOF | Sale | US,US,1005.75,0.0,0.0,30.0,398,Meta,0.0
2026-06-04,2026-06,Growify | TOF | Sales | India | Open,IN,1152.76,3366.0,1.0,409.0,4830,Meta,2.919948644991152
2026-06-04,2026-06,Growify | TOF | Sales | United Kingdom | EOSS,GB,1174.6000000000001,13860.0,1.0,24.0,885,Meta,11.799761620977353
2026-06-05,2026-06,Conv | Tof | Multi Category | Ind | Direct | Growify |,IN,4203.7,0.0,0.0,1092.0,11540,Meta,0.0
2026-06-05,2026-06,Conv | Tof | Multi Category | Ind | Direct | Growify |,unknown,0.0,0.0,0.0,0.0,0,Meta,0.0
2026-06-05,2026-06,Conv | Tof | Multicategory | CA | Direct | Growify,CA,4800.697425,0.0,0.0,170.0,3157,Meta,0.0
2026-06-05,2026-06,Conv | Tof | Multicategory | CA | Direct | Growify,US,47.842575,0.0,0.0,0.0,24,Meta,0.0
2026-06-05,2026-06,Conv | Tof | Multicategory | INT | Direct | Growify,CA,1033.77,0.0,0.0,24.0,600,Meta,0.0
2026-06-05,2026-06,Conv | Tof | Multicategory | INT | Direct | Growify,GB,330.84,0.0,0.0,9.0,147,Meta,0.0
2026-06-05,2026-06,Conv | Tof | Multicategory | INT | Direct | Growify,US,941.56,0.0,0.0,15.0,298,Meta,0.0
2026-06-05,2026-06,Conv | Tof | Multicategory | US | Direct | Growify,US,2374.7799999999997,17787.0,1.0,61.0,714,Meta,7.489956964434601
2026-06-05,2026-06,Growify | MOF & BOF | Sale | India +intl,AU,2002.42,0.0,0.0,60.0,1377,Meta,0.0
2026-06-05,2026-06,Growify | MOF & BOF | Sale | India +intl,CA,3533.35,0.0,0.0,84.0,3273,Meta,0.0
2026-06-05,2026-06,Growify | MOF & BOF | Sale | India +intl,GB,1105.81,0.0,0.0,21.0,654,Meta,0.0
2026-06-05,2026-06,Growify | MOF & BOF | Sale | India +intl,IN,4998.909999,12870.0,1.0,980.0,23882,Meta,2.5745612548684735
2026-06-05,2026-06,Growify | MOF & BOF | Sale | India +intl,US,2902.66,0.0,0.0,40.0,1214,Meta,0.0
2026-06-05,2026-06,Growify | TOF | Sale | India,IN,725.74,0.0,0.0,43.0,1847,Meta,0.0
2026-06-05,2026-06,Growify | TOF | Sale | US,CA,1016.02,0.0,0.0,25.0,783,Meta,0.0
2026-06-05,2026-06,Growify | TOF | Sale | US,GB,430.69,0.0,0.0,11.0,250,Meta,0.0
2026-06-05,2026-06,Growify | TOF | Sale | US,US,1417.939999,0.0,0.0,23.0,629,Meta,0.0
2026-06-05,2026-06,Growify | TOF | Sales | India | Open,IN,1635.8,22770.0,3.0,525.0,6526,Meta,13.919794595916372
2026-06-05,2026-06,Growify | TOF | Sales | United Kingdom | EOSS,GB,1881.8899999999999,0.0,0.0,21.0,1181,Meta,0.0
2026-06-06,2026-06,Conv | Tof | Multi Category | Ind | Direct | Growify |,IN,3753.86,10230.0,2.0,1537.0,12497,Meta,2.7251948660845104
2026-06-06,2026-06,Conv | Tof | Multicategory | CA | Direct | Growify,CA,3750.19,0.0,0.0,137.0,2956,Meta,0.0
2026-06-06,2026-06,Conv | Tof | Multicategory | CA | Direct | Growify,US,26.73,0.0,0.0,0.0,26,Meta,0.0
2026-06-06,2026-06,Conv | Tof | Multicategory | INT | Direct | Growify,CA,1023.54,0.0,0.0,25.0,831,Meta,0.0
2026-06-06,2026-06,Conv | Tof | Multicategory | INT | Direct | Growify,GB,156.89,0.0,0.0,7.0,75,Meta,0.0
2026-06-06,2026-06,Conv | Tof | Multicategory | INT | Direct | Growify,US,1187.25,0.0,0.0,15.0,280,Meta,0.0
2026-06-06,2026-06,Conv | Tof | Multicategory | US | Direct | Growify,US,2710.8999999999996,0.0,0.0,108.0,933,Meta,0.0
2026-06-06,2026-06,Growify | MOF & BOF | Sale | India +intl,AU,2954.93,0.0,0.0,91.0,2238,Meta,0.0
2026-06-06,2026-06,Growify | MOF & BOF | Sale | India +intl,CA,3504.88,38470.0,1.0,68.0,3570,Meta,10.976124717536692
2026-06-06,2026-06,Growify | MOF & BOF | Sale | India +intl,GB,1602.83,0.0,0.0,35.0,1180,Meta,0.0
2026-06-06,2026-06,Growify | MOF & BOF | Sale | India +intl,IN,4545.3099999999995,23430.0,3.0,925.0,27367,Meta,5.154763921492704
2026-06-06,2026-06,Growify | MOF & BOF | Sale | India +intl,US,2618.95,0.0,0.0,36.0,1375,Meta,0.0
2026-06-06,2026-06,Growify | TOF | Sale | India,IN,177.98999999999998,0.0,0.0,9.0,451,Meta,0.0
2026-06-06,2026-06,Growify | TOF | Sale | US,CA,905.01,0.0,0.0,34.0,1009,Meta,0.0
2026-06-06,2026-06,Growify | TOF | Sale | US,GB,208.24,0.0,0.0,7.0,151,Meta,0.0
2026-06-06,2026-06,Growify | TOF | Sale | US,US,1717.49,0.0,0.0,42.0,659,Meta,0.0
2026-06-06,2026-06,Growify | TOF | Sales | India | Open,IN,1501.68,0.0,0.0,574.0,6941,Meta,0.0
2026-06-06,2026-06,Growify | TOF | Sales | United Kingdom | EOSS,GB,2471.19,0.0,0.0,54.0,1620,Meta,0.0
2026-06-07,2026-06,Conv | Tof | Multi Category | Ind | Direct | Growify |,IN,4372.23,0.0,0.0,1706.0,16833,Meta,0.0
2026-06-07,2026-06,Conv | Tof | Multicategory | CA | Direct | Growify,CA,4282.05,16170.0,2.0,173.0,3306,Meta,3.7762286755175674
2026-06-07,2026-06,Conv | Tof | Multicategory | CA | Direct | Growify,US,22.67,0.0,0.0,0.0,24,Meta,0.0
2026-06-07,2026-06,Conv | Tof | Multicategory | INT | Direct | Growify,CA,1127.46,0.0,0.0,39.0,755,Meta,0.0
2026-06-07,2026-06,Conv | Tof | Multicategory | INT | Direct | Growify,GB,309.57,0.0,0.0,8.0,133,Meta,0.0
