Data Source name,Date,Campaign Name,Campaign Effective Status,Ad Set Name,Ad Name,Country Funnel,Geo Location Segment,FB Spent Funnel (INR),Amount Spent (INR),Clicks (all),Impressions,Page Likes,Landing Page Views,Link Clicks,Adds to Cart,Checkouts Initiated,Adds of Payment Info,Purchases,Purchases Conversion Value (INR),Website Contacts,Messaging Conversations Started,Adds to Cart Conversion Value (INR),Checkouts Initiated Conversion Value (INR),Adds of Payment Info Conversion Value (INR),Row Count,Ad Account ID,Ad Effective Status,Ad set Effective Status,Campaign Objective,Campaign Result Type,Campaign Result value,Country,Ad set Start Time,Ad Start Time,Campaign Start Time,Ad End Time,Ad set End Time,Campaign End Time,Month,ROAS
XYZ Luxury,2026-03-03,Growify | TOF | Sale | US,PAUSED,TOF | LAL 1% | Sale | Women | Canada,Catalog | Carousel | 30% Off | PLP | BAU,Canada,Rest of the World,295.37,295.37,22,193,0.0,22.0,19.0,2,0.0,0.0,0.0,0.0,,0.0,10850.0,,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-02-17T16:44:14+0530,,2025-02-14T16:39:50+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-23,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalog | Carousel | Campaign shoot | Top 30 Product - Mix | No Collection | PDP,Canada,Rest of the World,311.71,311.71,26,423,0.0,23.0,19.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,385541000000000.0,PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-03-04T00:23:00+0530,,2026-03-04T00:23:00+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-08,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalog | Carousel | Campaign shoot | Top 30 Product - Mix | No Collection | PDP,Canada,Rest of the World,355.28,355.28,30,534,0.0,22.0,17.0,12,0.0,0.0,0.0,0.0,,0.0,140412.9,,0.0,1,385541000000000.0,PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-03-04T00:23:00+0530,,2026-03-04T00:23:00+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-02,Growify | TOF | Sale | US,PAUSED,TOF | LAL 1% | Sale | Women | Canada,Catalog | Carousel | 30% Off | PLP | BAU,Canada,Rest of the World,377.32,377.32,37,373,0.0,41.0,31.0,1,0.0,0.0,0.0,0.0,,0.0,4900.0,,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-02-17T16:44:14+0530,,2025-02-14T16:39:50+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-02,Growify | TOF | Sale | US,PAUSED,TOF | LAL 1% | Sale | Women | Canada,Catalog | Carousel | All Product | PLP | BAU,Canada,Rest of the World,381.72,381.72,45,568,0.0,25.0,24.0,1,0.0,0.0,0.0,0.0,,0.0,3850.0,,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-02-17T16:44:14+0530,,2025-02-14T16:39:50+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-02,Growify | TOF | Sale | US,PAUSED,TOF | ES | CANADA | purchase | Women-,Catalogue | Carousel | Top Selling Product | PLP | BUA,Canada,Rest of the World,399.9,399.9,22,364,0.0,13.0,16.0,1,0.0,0.0,0.0,0.0,,0.0,4900.0,,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2025-05-05T18:26:03+0530,,2025-02-14T16:39:50+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-22,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalogue | Carousel | Campaign Shoot | Top Selling Product | No Collection | PLP,Canada,Rest of the World,421.34,421.34,44,432,0.0,33.0,32.0,1,0.0,0.0,0.0,0.0,,0.0,37500.0,,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-03-04T00:23:00+0530,,2026-03-04T00:23:00+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-01,Growify | TOF | Sale | US,PAUSED,TOF | ES | CANADA | purchase | Women-,Catalogue | Carousel | Top Selling Product | PLP | BUA,Canada,Rest of the World,429.02,429.02,24,300,0.0,17.0,15.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2025-05-05T18:26:03+0530,,2025-02-14T16:39:50+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-16,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalog | Carousel | Campaign Shoot | High ATC - Mix | No Collection | PDP,Canada,Rest of the World,442.86,442.86,12,354,0.0,13.0,9.0,0,0.0,0.0,0.0,0.0,,1.0,0.0,,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-03-04T00:23:00+0530,,2026-03-04T00:23:00+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-21,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalogue | Carousel | Campaign Shoot | Top Selling Product | No Collection | PLP,Canada,Rest of the World,447.71,447.71,57,711,0.0,32.0,38.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-03-04T00:23:00+0530,,2026-03-04T00:23:00+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-28,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalog | Carousel | Campaign shoot | Top 30 Product - Mix | No Collection | PDP,Canada,Rest of the World,497.83,497.83,29,551,0.0,15.0,13.0,2,0.0,0.0,0.0,0.0,,0.0,25200.0,0.0,0.0,1,385541000000000.0,PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-03-04T00:23:00+0530,,2026-03-04T00:23:00+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-30,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalog | Carousel | Campaign shoot | Top 30 Product - Mix | No Collection | PDP,Canada,Rest of the World,506.7,506.7,34,711,,18.0,21.0,1,0.0,0.0,0.0,0.0,,0.0,8050.0,,0.0,1,385541000000000.0,PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-03-04T00:23:00+0530,,2026-03-04T00:23:00+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-29,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalog | Carousel | Campaign shoot | Top 30 Product - Mix | No Collection | PDP,Canada,Rest of the World,511.26,511.26,25,610,0.0,11.0,16.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,385541000000000.0,PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-03-04T00:23:00+0530,,2026-03-04T00:23:00+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-03,Growify | TOF | Sale | US,PAUSED,TOF | ES | CANADA | purchase | Women-,Catalogue | Carousel | Top Selling Product | PLP | BUA,Canada,Rest of the World,543.59,543.59,26,320,0.0,16.0,23.0,1,0.0,0.0,0.0,0.0,,0.0,18150.0,,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2025-05-05T18:26:03+0530,,2025-02-14T16:39:50+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-05,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalog | Carousel | Campaign shoot | Top 30 Product - Mix | No Collection | PDP,Canada,Rest of the World,601.48,601.48,54,1187,0.0,27.0,28.0,2,0.0,0.0,0.0,0.0,,1.0,15050.0,,0.0,1,385541000000000.0,PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-03-04T00:23:00+0530,,2026-03-04T00:23:00+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-25,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalog | Carousel | Campaign shoot | Top 30 Product - Mix | No Collection | PDP,Canada,Rest of the World,609.09,609.09,21,561,0.0,9.0,13.0,1,0.0,0.0,0.0,0.0,,0.0,3850.0,0.0,0.0,1,385541000000000.0,PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-03-04T00:23:00+0530,,2026-03-04T00:23:00+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-04,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalog | Carousel | Campaign shoot | Top 30 Product - Mix | No Collection | PDP,Canada,Rest of the World,703.6,703.6,53,1208,0.0,26.0,31.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,,,1,385541000000000.0,PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-03-04T00:23:00+0530,,2026-03-04T00:23:00+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-28,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalog | Carousel | Campaign Shoot | High ATC - Mix | No Collection | PDP,Canada,Rest of the World,749.41,749.41,36,744,0.0,18.0,17.0,2,0.0,0.0,0.0,0.0,,0.0,19550.0,0.0,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-03-04T00:23:00+0530,,2026-03-04T00:23:00+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-24,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalog | Carousel | Campaign shoot | Top 30 Product - Mix | No Collection | PDP,Canada,Rest of the World,804.35,804.35,37,575,0.0,23.0,27.0,8,0.0,0.0,0.0,0.0,,0.0,175700.0,0.0,0.0,1,385541000000000.0,PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-03-04T00:23:00+0530,,2026-03-04T00:23:00+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-23,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalogue | Carousel | Campaign Shoot | Top Selling Product | No Collection | PLP,Canada,Rest of the World,810.03,810.03,41,777,0.0,29.0,31.0,6,2.0,0.0,0.0,0.0,,0.0,148250.0,0.0,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-03-04T00:23:00+0530,,2026-03-04T00:23:00+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-10,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalog | Carousel | Campaign shoot | Top 30 Product - Mix | No Collection | PDP,Canada,Rest of the World,834.21,834.21,100,1214,0.0,74.0,68.0,5,0.0,0.0,0.0,0.0,,0.0,97218.0,,0.0,1,385541000000000.0,PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-03-04T00:23:00+0530,,2026-03-04T00:23:00+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-06,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalog | Carousel | Campaign shoot | Top 30 Product - Mix | No Collection | PDP,Canada,Rest of the World,836.63,836.63,63,1297,0.0,36.0,40.0,3,0.0,0.0,0.0,0.0,,0.0,27350.0,,0.0,1,385541000000000.0,PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-03-04T00:23:00+0530,,2026-03-04T00:23:00+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-27,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalog | Carousel | Campaign Shoot | High ATC - Mix | No Collection | PDP,Canada,Rest of the World,860.46,860.46,39,757,0.0,22.0,25.0,3,0.0,0.0,0.0,0.0,,0.0,26600.0,0.0,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-03-04T00:23:00+0530,,2026-03-04T00:23:00+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-26,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalog | Carousel | Campaign shoot | Top 30 Product - Mix | No Collection | PDP,Canada,Rest of the World,862.17,862.17,52,1011,0.0,32.0,33.0,4,0.0,0.0,0.0,0.0,,0.0,103000.0,0.0,0.0,1,385541000000000.0,PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-03-04T00:23:00+0530,,2026-03-04T00:23:00+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-11,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalog | Carousel | Campaign shoot | Top 30 Product - Mix | No Collection | PDP,Canada,Rest of the World,865.18,865.18,51,790,0.0,26.0,26.0,16,0.0,0.0,0.0,0.0,,0.0,347217.5,,0.0,1,385541000000000.0,PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-03-04T00:23:00+0530,,2026-03-04T00:23:00+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-01,Growify | TOF | Sale | US,PAUSED,TOF | LAL 1% | Sale | Women | Canada,Catalog | Carousel | 30% Off | PLP | BAU,Canada,Rest of the World,868.53,868.53,62,902,0.0,36.0,41.0,22,0.0,0.0,0.0,0.0,,0.0,230618.4,0.0,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-02-17T16:44:14+0530,,2025-02-14T16:39:50+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-27,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalog | Carousel | Campaign shoot | Top 30 Product - Mix | No Collection | PDP,Canada,Rest of the World,882.91,882.91,28,629,0.0,20.0,21.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,385541000000000.0,PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-03-04T00:23:00+0530,,2026-03-04T00:23:00+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-31,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalog | Carousel | Campaign shoot | Top 30 Product - Mix | No Collection | PDP,Canada,Rest of the World,909.64,909.64,17,693,0.0,12.0,12.0,2,0.0,0.0,0.0,0.0,,0.0,48300.0,,0.0,1,385541000000000.0,PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-03-04T00:23:00+0530,,2026-03-04T00:23:00+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-29,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalog | Carousel | Campaign Shoot | High ATC - Mix | No Collection | PDP,Canada,Rest of the World,931.53,931.53,42,760,0.0,16.0,24.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-03-04T00:23:00+0530,,2026-03-04T00:23:00+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-02,Growify | TOF | Sale | US,PAUSED,TOF | ES | CANADA | purchase | Women-,Catalogue | Carousel | Under 30K | PLP | BAU,Canada,Rest of the World,955.3,955.3,61,937,0.0,34.0,40.0,8,0.0,2.0,1.0,4900.0,,0.0,77100.0,,9800.0,1,385541000000000.0,PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,1,CA,2025-05-05T18:26:03+0530,,2025-02-14T16:39:50+0530,,,,2026-03,5.129278760598765
XYZ Luxury,2026-03-31,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalog | Carousel | Campaign Shoot | High ATC - Mix | No Collection | PDP,Canada,Rest of the World,979.49,979.49,48,1048,0.0,43.0,31.0,19,0.0,0.0,0.0,0.0,,0.0,197939.0,,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-03-04T00:23:00+0530,,2026-03-04T00:23:00+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-13,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalog | Carousel | Campaign Shoot | High ATC - Mix | No Collection | PDP,Canada,Rest of the World,1023.16,1023.16,82,1441,0.0,41.0,48.0,4,0.0,0.0,0.0,0.0,,0.0,50500.0,,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-03-04T00:23:00+0530,,2026-03-04T00:23:00+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-26,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalog | Carousel | Campaign Shoot | High ATC - Mix | No Collection | PDP,Canada,Rest of the World,1044.46,1044.46,51,1292,0.0,30.0,32.0,2,0.0,0.0,0.0,0.0,,0.0,52550.0,0.0,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-03-04T00:23:00+0530,,2026-03-04T00:23:00+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-03,Growify | TOF | Sale | US,PAUSED,TOF | ES | CANADA | purchase | Women-,Catalogue | Carousel | Under 30K | PLP | BAU,Canada,Rest of the World,1047.302469,1047.302469,87,891,0.0,64.0,68.0,2,0.0,0.0,0.0,0.0,,0.0,44000.0,,0.0,1,385541000000000.0,PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2025-05-05T18:26:03+0530,,2025-02-14T16:39:50+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-25,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalog | Carousel | Campaign Shoot | High ATC - Mix | No Collection | PDP,Canada,Rest of the World,1049.119999,1049.119999,63,1064,0.0,31.0,47.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-03-04T00:23:00+0530,,2026-03-04T00:23:00+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-07,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalog | Carousel | Campaign shoot | Top 30 Product - Mix | No Collection | PDP,Canada,Rest of the World,1060.68,1060.68,86,1532,0.0,42.0,45.0,16,0.0,0.0,0.0,0.0,,2.0,178300.0,,0.0,1,385541000000000.0,PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-03-04T00:23:00+0530,,2026-03-04T00:23:00+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-24,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalogue | Carousel | Campaign Shoot | Top Selling Product | No Collection | PLP,Canada,Rest of the World,1077.49,1077.49,88,831,0.0,61.0,58.0,10,0.0,0.0,0.0,0.0,,1.0,180519.5,0.0,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-03-04T00:23:00+0530,,2026-03-04T00:23:00+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-24,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalog | Carousel | Campaign Shoot | High ATC - Mix | No Collection | PDP,Canada,Rest of the World,1249.09,1249.09,49,1272,0.0,30.0,24.0,3,0.0,0.0,0.0,0.0,,0.0,73268.0,0.0,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-03-04T00:23:00+0530,,2026-03-04T00:23:00+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-01,Growify | TOF | Sale | US,PAUSED,TOF | ES | CANADA | purchase | Women-,Catalogue | Carousel | Under 30K | PLP | BAU,Canada,Rest of the World,1331.16792,1331.16792,142,1480,0.0,96.0,102.0,25,0.0,0.0,0.0,0.0,,0.0,333336.72,0.0,0.0,1,385541000000000.0,PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2025-05-05T18:26:03+0530,,2025-02-14T16:39:50+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-30,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalog | Carousel | Campaign Shoot | High ATC - Mix | No Collection | PDP,Canada,Rest of the World,1331.32,1331.32,52,1394,,30.0,27.0,22,0.0,0.0,0.0,0.0,,0.0,297932.6,,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-03-04T00:23:00+0530,,2026-03-04T00:23:00+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-05,Growify | TOF | Sale | US,PAUSED,TOF | ES | CANADA | purchase | Women-,Catalogue | Carousel | Under 30K | PLP | BAU,Canada,Rest of the World,1365.17,1365.17,136,1637,0.0,97.0,96.0,7,0.0,0.0,0.0,0.0,,0.0,142850.0,,0.0,1,385541000000000.0,PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2025-05-05T18:26:03+0530,,2025-02-14T16:39:50+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-04,Growify | TOF | Sale | US,PAUSED,TOF | ES | CANADA | purchase | Women-,Catalogue | Carousel | Under 30K | PLP | BAU,Canada,Rest of the World,1552.95,1552.95,158,1676,0.0,111.0,124.0,25,0.0,0.0,0.0,0.0,,0.0,350610.14,,,1,385541000000000.0,PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2025-05-05T18:26:03+0530,,2025-02-14T16:39:50+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-23,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalog | Carousel | Campaign Shoot | High ATC - Mix | No Collection | PDP,Canada,Rest of the World,1664.39,1664.39,56,1542,0.0,27.0,35.0,7,0.0,0.0,0.0,0.0,,0.0,52630.0,0.0,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-03-04T00:23:00+0530,,2026-03-04T00:23:00+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-30,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalogue | Carousel | Campaign Shoot | Top Selling Product | No Collection | PLP,Canada,Rest of the World,1795.75,1795.75,147,1970,,95.0,94.0,12,0.0,0.0,0.0,0.0,,0.0,147976.9,,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-03-04T00:23:00+0530,,2026-03-04T00:23:00+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-26,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalogue | Carousel | Campaign Shoot | Top Selling Product | No Collection | PLP,Canada,Rest of the World,1836.69,1836.69,158,2231,0.0,94.0,98.0,6,0.0,0.0,0.0,0.0,,0.0,131000.0,0.0,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-03-04T00:23:00+0530,,2026-03-04T00:23:00+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-28,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalogue | Carousel | Campaign Shoot | Top Selling Product | No Collection | PLP,Canada,Rest of the World,1936.98,1936.98,99,1666,0.0,78.0,68.0,6,0.0,0.0,0.0,0.0,,0.0,42511.8,0.0,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-03-04T00:23:00+0530,,2026-03-04T00:23:00+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-25,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalogue | Carousel | Campaign Shoot | Top Selling Product | No Collection | PLP,Canada,Rest of the World,2088.06,2088.06,133,1845,0.0,92.0,99.0,6,0.0,0.0,0.0,0.0,,0.0,71135.0,0.0,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-03-04T00:23:00+0530,,2026-03-04T00:23:00+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-31,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalogue | Carousel | Campaign Shoot | Top Selling Product | No Collection | PLP,Canada,Rest of the World,2318.53,2318.53,110,2240,0.0,61.0,69.0,22,0.0,0.0,0.0,0.0,,0.0,280332.5,,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-03-04T00:23:00+0530,,2026-03-04T00:23:00+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-27,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalogue | Carousel | Campaign Shoot | Top Selling Product | No Collection | PLP,Canada,Rest of the World,2379.28,2379.28,109,1434,0.0,136.0,75.0,15,0.0,0.0,0.0,0.0,,1.0,127050.0,0.0,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-03-04T00:23:00+0530,,2026-03-04T00:23:00+0530,,,,2026-03,0.0
XYZ Luxury,2026-03-29,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,Ecomm | Jewellery + wedding,Catalogue | Carousel | Campaign Shoot | Top Selling Product | No Collection | PLP,Canada,Rest of the World,2590.11,2590.11,125,2449,0.0,64.0,85.0,12,0.0,0.0,0.0,0.0,,0.0,151450.0,0.0,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,2026-03-04T00:23:00+0530,,2026-03-04T00:23:00+0530,,,,2026-03,0.0
